Split,Eval Mode,Model,n_early,Features,R²,MAE,RMSE,MAPE,Cell R²,Train (s),Predict (s),n_train,n_test
UofM_train_ISU_test,combined,XGBoost,30,top5,-0.09952738967494601,0.1316059076153912,0.15218454226588185,16.96283961240224,-0.6732298211102923,1.05,5.0491,21,251
UofM_train_ISU_test,combined,GradBoost,30,top5,0.19980964110017363,0.11065907309372892,0.12982674644257633,14.888428009147288,-0.24416536600239422,39.92,3.5221,21,251
UofM_train_ISU_test,combined,LightGBM,30,top10,0.25633936264804935,0.10646693904873523,0.12515693339462994,15.06872219543064,-0.12423261613232219,5.19,5.21,21,251
UofM_train_ISU_test,combined,XGBoost,30,top10,0.28496275117441716,0.10388924802241148,0.12272466333914055,14.692259754250223,-0.05848291240197567,1.12,4.9395,21,251
UofM_train_ISU_test,combined,GradBoost,30,top10,0.2270932925436917,0.10975641340911677,0.12759423557109795,14.877481423026525,-0.29867142035051497,42.0,3.7423,21,251
UofM_train_ISU_test,combined,LightGBM,30,top20,0.3074296320095544,0.09998507538651907,0.12078123591325529,14.562511056792266,-0.1107986299215977,6.5,5.721,21,251
UofM_train_ISU_test,combined,XGBoost,30,top20,0.25626304636587593,0.10744058026510024,0.12516335518592012,14.690986795928291,-0.27922757646563745,1.47,5.1096,21,251
UofM_train_ISU_test,combined,GradBoost,30,top20,0.3285005567820527,0.09955797533871358,0.11892970583773461,14.297960016478495,-0.1305060851817953,48.31,4.1855,21,251
UofM_train_ISU_test,combined,LightGBM,30,all,0.27587157793254513,0.1019804569223559,0.12350237609638563,14.927221309231431,-0.2522629274770217,8.19,5.206,21,251
UofM_train_ISU_test,combined,XGBoost,30,all,0.2660638235184061,0.10390870757096135,0.1243359347693197,15.06745592087051,-0.20321056842057114,2.21,5.1841,21,251
UofM_train_ISU_test,combined,GradBoost,30,all,0.32785136451025876,0.10143233083375726,0.11898718138359177,14.222661920594037,-0.1512206346663261,54.32,3.5491,21,251
UofM_train_ISU_test,combined,LightGBM,50,top3,0.30632998550410573,0.09467889087187462,0.1205813241392326,14.41686373260861,-54.208688176090334,4.71,5.1097,21,251
UofM_train_ISU_test,combined,XGBoost,50,top3,0.2997578486470994,0.09621618044462737,0.1211511979398098,14.499937559280133,-64.98076780473355,0.91,4.8705,21,251
UofM_train_ISU_test,combined,GradBoost,50,top3,0.3650971785001298,0.09371073776621953,0.11536052304008153,13.791781088484267,-77.30918684701166,36.69,3.2568,21,251
UofM_train_ISU_test,combined,LightGBM,50,top5,0.3002120044162915,0.1022439865823501,0.12111190407582482,14.71491786830876,-55.81768404484726,5.41,5.4265,21,251
UofM_train_ISU_test,combined,XGBoost,50,top5,0.31831752265174096,0.09466112785504949,0.11953488091332388,14.307286706320694,-41.19855395666687,1.02,4.906,21,251
UofM_train_ISU_test,combined,GradBoost,50,top5,0.2847889938971889,0.10448577680619463,0.1224392561348586,14.372695925374469,-36.9313318903303,39.33,3.5103,21,251
UofM_train_ISU_test,combined,LightGBM,50,top10,0.2434337843566089,0.10603285953430026,0.1259293784831412,15.378077082099113,-39.04998950929609,5.68,5.5137,21,251
UofM_train_ISU_test,combined,XGBoost,50,top10,0.24813831720927493,0.10808563087731321,0.12553723649556875,15.172324038732008,-42.23935647281686,1.11,5.005,21,251
UofM_train_ISU_test,combined,GradBoost,50,top10,0.27568538676154464,0.10217453063957754,0.12321602993637452,14.98842139594194,-54.09696202577678,40.51,3.5489,21,251
UofM_train_ISU_test,combined,LightGBM,50,top20,0.23914363992117094,0.1059677639262808,0.12628591799637084,15.438637976855476,-40.98096293354831,6.18,5.2032,21,251
UofM_train_ISU_test,combined,XGBoost,50,top20,0.24885203853311766,0.10347994780409556,0.12547763784987606,15.292266484461695,-57.78364729206442,1.43,5.1555,21,251
UofM_train_ISU_test,combined,GradBoost,50,top20,0.29526897764549487,0.1028549314051303,0.12153889477278144,14.75076984492832,-58.45341194606639,45.14,3.4022,21,251
UofM_train_ISU_test,combined,LightGBM,50,all,0.16252001983815179,0.10192061692335441,0.1324923505399268,15.770978443905129,-55.25384411741351,7.65,5.2268,21,251
UofM_train_ISU_test,combined,XGBoost,50,all,0.24315710047225103,0.107995511002224,0.12595240319920728,15.28750378855675,-64.04835464887321,2.22,5.029,21,251
UofM_train_ISU_test,combined,GradBoost,50,all,0.3060109525472081,0.10202250945931392,0.12060904985418563,14.679081776482535,-57.654576527684966,56.45,3.0085,21,251
UofM_train_ISU_test,combined,Transformer,3,all,-0.014021467783243091,0.12213252935850284,0.1474876256004542,17.329215241706226,-0.1660883250739905,8.3,0.1414,21,251
UofM_train_ISU_test,combined,LSTM_Attn,3,all,-21.933704538775636,0.6829642607158213,0.7014054171911656,84.47694595818184,-32.60885979818545,13.82,0.1342,21,251
UofM_train_ISU_test,combined,TCN,3,all,0.011550287622238198,0.11893461762960424,0.14561606769184268,17.108750371807155,-0.30548454133763964,26.78,0.1028,21,251
UofM_train_ISU_test,combined,PINN,3,all,-14.344450219414268,0.5553382341882916,0.5737301533006396,68.15908567208065,-23.049130756675417,55.35,0.236,21,251
UofM_train_ISU_test,combined,HYBRID,3,all,-23.600061930493453,0.7068761370561663,0.726440601659008,87.49672821226615,-34.74871767757483,8.64,0.1076,21,251
UofM_train_ISU_test,combined,Transformer,5,all,-0.24361488838438272,0.13905140374872146,0.16320122628369885,18.570359232530194,-0.537903211325007,7.99,0.1028,21,251
UofM_train_ISU_test,combined,LSTM_Attn,5,all,-29.968923501062164,0.7977386969463613,0.8144107844511792,99.45023627566648,-44.63578121879984,13.3,0.1082,21,251
UofM_train_ISU_test,combined,TCN,5,all,-0.42127718508835144,0.1532002696796556,0.1744696354594392,19.48717955061998,-1.044194391558502,18.18,0.1134,21,251
UofM_train_ISU_test,combined,PINN,5,all,-13.511817182052436,0.5380661299388767,0.5574954928457332,65.86537045673434,-22.195137140878487,46.15,0.2471,21,251
UofM_train_ISU_test,combined,HYBRID,5,all,-10.621237720374925,0.4768329689913789,0.4988921309761662,57.789136364000996,-16.904299787400507,12.75,0.1094,21,251
UofM_train_ISU_test,combined,Transformer,10,all,-1.638034076111912,0.20285179285633093,0.23723579610275633,24.4126321161375,-2.256099314120205,13.98,0.1111,21,251
UofM_train_ISU_test,combined,LSTM_Attn,10,all,-35.57765867011458,0.8672633182869539,0.8833808299092412,108.61110539178513,-53.27249131825306,13.12,0.1371,21,251
UofM_train_ISU_test,combined,TCN,10,all,-10.374153091430289,0.4699781283076835,0.4926058371390559,57.03395103288385,-17.523358835153594,27.38,0.117,21,251
UofM_train_ISU_test,combined,PINN,10,all,-19.863687424729513,0.6493719210044541,0.6671685302381274,80.28393568428176,-31.2273338177245,11.11,0.2242,21,251
UofM_train_ISU_test,combined,HYBRID,10,all,-8.969678128100607,0.43481181208377107,0.46119074948027927,52.272285212480895,-14.59867747908136,7.83,0.1171,21,251
UofM_train_ISU_test,combined,Transformer,15,all,-1.4425879635369951,0.19761151378051162,0.22786507717906646,24.225031824460586,-2.2394422617496934,10.22,0.1063,21,251
UofM_train_ISU_test,combined,LSTM_Attn,15,all,-12.38203004158237,0.5113042861592642,0.5333516755719813,62.34924265384293,-19.989882432203583,13.15,0.165,21,251
UofM_train_ISU_test,combined,TCN,15,all,-0.1765180832196338,0.1282252157544764,0.1581437259948969,18.49800319172815,-0.6565367540809395,7.84,0.1008,21,251
UofM_train_ISU_test,combined,PINN,15,all,-19.175549791293655,0.6369605410878129,0.6548854667851611,78.88019500983071,-29.906482536727868,10.27,0.1999,21,251
UofM_train_ISU_test,combined,HYBRID,15,all,-5.201286544531858,0.3317932020531385,0.3630726735622955,39.24655310820408,-8.24467115639548,8.41,0.135,21,251
UofM_train_ISU_test,combined,Transformer,30,all,-0.007329417379275505,0.11955798775603911,0.1456366104892891,17.441791817833863,-0.23559786648757894,10.99,0.1125,21,251
UofM_train_ISU_test,combined,LSTM_Attn,30,all,-12.4093270836618,0.5096846536982588,0.5313593125552619,62.39546222548608,-20.784539574841556,15.76,0.1491,21,251
UofM_train_ISU_test,combined,TCN,30,all,-0.07137701448079481,0.12322555121419158,0.1501951699287628,17.88257701400468,-0.5077468853064433,9.49,0.0998,21,251
UofM_train_ISU_test,combined,PINN,30,all,-21.44020070713387,0.6703300926172422,0.6873820274297646,83.41009481426454,-39.365189565261936,33.54,0.2297,21,251
UofM_train_ISU_test,combined,HYBRID,30,all,-18.34146898771395,0.6077194649105729,0.6381599310100575,75.25776565174466,-25.898723963157035,9.47,0.1544,21,251
UofM_train_ISU_test,combined,Transformer,50,all,-1.6649601047570517,0.19387181361043523,0.23568551582095992,23.993184943375116,-45.51272263155576,10.79,0.1368,21,251
UofM_train_ISU_test,combined,LSTM_Attn,50,all,-17.38032031230469,0.5982813340306539,0.6189621257210076,74.39241796878613,-326.94945122051445,21.29,0.1689,21,251
UofM_train_ISU_test,combined,TCN,50,all,0.016268972330617193,0.11354800743711554,0.1431942972414217,17.081480339497286,-6.0062960200896685,10.25,0.1148,21,251
UofM_train_ISU_test,combined,PINN,50,all,-18.86649375545005,0.6237687195642245,0.6434994056859683,77.69531423222259,-791.45382437036,11.6,0.2401,21,251
UofM_train_ISU_test,combined,HYBRID,50,all,-7.790383864964165,0.40141749365770374,0.4280470002729258,48.50832610706752,-307.7557577687083,10.87,0.1695,21,251
