model,config,global_R2,global_MAE,global_RMSE,global_MAPE,mean_cell_R2,mean_cell_MAE,mean_cell_RMSE,mean_cell_MAPE,n_cells,split,n_early,feature_set,n_features,eval_mode,best_params,train_time_sec,predict_time_sec,n_train_cells,n_test_cells
GradBoost,combined_80_20_n15_top10,0.8967491906076042,0.028606305993304684,0.04518968161359225,4.243213570082566,0.8836332189478748,0.028648502114090167,0.03927818589336049,4.250438175430637,55,combined_80_20,15,top10,10,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",172.56,0.7834,217,55
LightGBM,combined_80_20_n15_top20,0.8807115774927697,0.03134758846603367,0.04857263866847165,4.614987504048988,0.869290075819725,0.031366051113412764,0.042219336349608096,4.618611578175462,55,combined_80_20,15,top20,20,combined,"{""subsample"": 0.8, ""reg_lambda"": 1.0, ""reg_alpha"": 0.01, ""num_leaves"": 63, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.1, ""colsample_bytree"": 0.9}",18.19,1.2534,217,55
XGBoost,combined_80_20_n15_top20,0.8804100203268362,0.03121657063526146,0.04863399492409618,4.607561758600462,0.8708110525161906,0.03127351879734581,0.04233257983721147,4.616410804080171,55,combined_80_20,15,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",13.21,1.1072,217,55
GradBoost,combined_80_20_n15_top20,0.8784812676258665,0.03160499528647466,0.0490246119067389,4.745629073390456,0.859718398252568,0.03165214678311102,0.043812404977141284,4.754226764002712,55,combined_80_20,15,top20,20,combined,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_samples_split"": 2, ""min_samples_leaf"": 20, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.1}",236.27,0.666,217,55
LightGBM,combined_80_20_n15_all,0.8673895908589817,0.033154432101253774,0.051213134374633575,4.879352299304399,0.8552227486342477,0.03317439775860342,0.0449968102617134,4.883380228656102,55,combined_80_20,15,all,48,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 63, ""n_estimators"": 300, ""min_child_samples"": 30, ""max_depth"": 5, ""learning_rate"": 0.03, ""colsample_bytree"": 0.9}",35.44,1.2026,217,55
XGBoost,combined_80_20_n15_all,0.8585245827780683,0.033589815354737956,0.052897243431791016,4.882164874702396,0.8521666866863241,0.0335906694362419,0.04534564744170627,4.88308538943884,55,combined_80_20,15,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",24.01,1.0976,217,55
GradBoost,combined_80_20_n15_all,0.8834087650606249,0.03101801697173611,0.04802036981019681,4.6019767269332785,0.8710687064612954,0.031052260210104588,0.04242957164258387,4.607990461933609,55,combined_80_20,15,all,48,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.9, ""max_depth"": 4, ""learning_rate"": 0.03}",373.56,0.8099,217,55
LightGBM,combined_80_20_n30_top3,0.7841560975934189,0.04302020080635557,0.0650217148544907,6.232502182633519,0.7681762743335875,0.043050155265484454,0.05600190885405792,6.240392230087089,55,combined_80_20,30,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""num_leaves"": 15, ""n_estimators"": 200, ""min_child_samples"": 10, ""max_depth"": 8, ""learning_rate"": 0.03, ""colsample_bytree"": 1.0}",9.63,1.1732,217,55
XGBoost,combined_80_20_n30_top3,0.8002951580823594,0.04113489180508794,0.06254359262652281,6.010929880955203,0.7726691486991599,0.041165541585562404,0.053989209139457726,6.020638940738172,55,combined_80_20,30,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",4.8,1.0606,217,55
GradBoost,combined_80_20_n30_top3,0.8049637747145122,0.039918790501273435,0.06180821031292029,5.908607035264604,0.7839043936514852,0.04001693248439389,0.05305095347333729,5.9270794897170145,55,combined_80_20,30,top3,3,combined,"{""subsample"": 0.8, ""n_estimators"": 300, ""min_samples_split"": 5, ""min_samples_leaf"": 10, ""max_features"": 0.8, ""max_depth"": 4, ""learning_rate"": 0.03}",109.9,0.6508,217,55
LightGBM,combined_80_20_n30_top5,0.8982697988669877,0.028159760738566644,0.04463889943616951,4.207416149552495,0.8813651732695236,0.028271101670403236,0.03925684394526153,4.224356993381257,55,combined_80_20,30,top5,5,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",11.01,1.1833,217,55
XGBoost,combined_80_20_n30_top5,0.8997653575664852,0.028519407607236053,0.04430956125649188,4.279052043188412,0.8744432626970011,0.028655615468071636,0.03934208257937971,4.3008463875022365,55,combined_80_20,30,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",5.98,1.0909,217,55
GradBoost,combined_80_20_n30_top5,0.9140603774044773,0.0257460507197377,0.041028463027230455,3.8796705849582453,0.8866230604670067,0.02593193677010823,0.03558458138302944,3.9072882577575454,55,combined_80_20,30,top5,5,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",133.98,0.9793,217,55
LightGBM,combined_80_20_n30_top10,0.8905477917047817,0.029354085152781505,0.046302110936118135,4.395156777464903,0.8759191457934586,0.029420532111072532,0.04052399132412821,4.405709409584026,55,combined_80_20,30,top10,10,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",12.98,1.1827,217,55
XGBoost,combined_80_20_n30_top10,0.887858448147583,0.02954651441618957,0.04686750214047924,4.425900144126806,0.8694910295880115,0.029670329906531418,0.04025948851703389,4.444855580779705,55,combined_80_20,30,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",8.53,1.0922,217,55
GradBoost,combined_80_20_n30_top10,0.8964379128394979,0.028560411978999445,0.04503901918201226,4.250007629005218,0.876716215958517,0.028677665721666596,0.038758930263425855,4.267208437870459,55,combined_80_20,30,top10,10,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",172.55,0.7954,217,55
LightGBM,combined_80_20_n30_top20,0.8806889917888631,0.031225640828292867,0.04834246426304111,4.627799966117037,0.8657156027241576,0.03128174061301357,0.0426412419723765,4.636655262961883,55,combined_80_20,30,top20,20,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",20.08,1.2172,217,55
XGBoost,combined_80_20_n30_top20,0.8827862116210832,0.030798046165558642,0.04791570454995351,4.593818617192298,0.8665530788820813,0.030922814190070896,0.041815482157957815,4.612197379516357,55,combined_80_20,30,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",13.11,1.1412,217,55
GradBoost,combined_80_20_n30_top20,0.8893945012234271,0.029310610697339798,0.0465454128001115,4.439074507717219,0.8673739963731879,0.029414355145511873,0.040331542154140476,4.455767032648194,55,combined_80_20,30,top20,20,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",249.51,0.8102,217,55
LightGBM,combined_80_20_n30_all,0.8784740497360626,0.0316377904986892,0.04878912617727234,4.728597918595805,0.8587050396114433,0.0316864802675332,0.04341147952747628,4.737352861835495,55,combined_80_20,30,all,48,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",31.63,1.2062,217,55
XGBoost,combined_80_20_n30_all,0.8589372661432078,0.03408209221079306,0.05256475871506463,4.995006261637412,0.848365370425403,0.03417229759186442,0.04515008803286135,5.00885562554088,55,combined_80_20,30,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",23.58,1.1665,217,55
GradBoost,combined_80_20_n30_all,0.8792540219772453,0.03169341900667461,0.04863230609024395,4.745823045123378,0.859930701566076,0.03177947457284982,0.04310296163628456,4.760482426909353,55,combined_80_20,30,all,48,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.9, ""max_depth"": 4, ""learning_rate"": 0.03}",374.83,0.7888,217,55
LightGBM,combined_80_20_n50_top3,0.7839603189900677,0.043127549380245406,0.06482058666568337,6.2749234447633055,0.7564057520046031,0.043228115671478065,0.05549576173501545,6.294875182309986,55,combined_80_20,50,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""num_leaves"": 15, ""n_estimators"": 200, ""min_child_samples"": 10, ""max_depth"": 8, ""learning_rate"": 0.03, ""colsample_bytree"": 1.0}",9.08,1.1435,217,55
XGBoost,combined_80_20_n50_top3,0.7919170182621085,0.041301045423234484,0.06361572410655623,6.023703332894179,0.7570597253725074,0.04145593077765212,0.05408740728397936,6.0516515896274665,55,combined_80_20,50,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",4.75,1.0479,217,55
GradBoost,combined_80_20_n50_top3,0.8015742775867278,0.040673121993772085,0.06212196416229889,5.985976918568796,0.7692382929820714,0.04087564906278473,0.05330716305309554,6.020982604099151,55,combined_80_20,50,top3,3,combined,"{""subsample"": 0.8, ""n_estimators"": 300, ""min_samples_split"": 5, ""min_samples_leaf"": 10, ""max_features"": 0.8, ""max_depth"": 4, ""learning_rate"": 0.03}",109.51,0.7601,217,55
LightGBM,combined_80_20_n50_top5,0.9027774014589249,0.028075095348494165,0.04348403192968267,4.193406118294875,0.8805013451157779,0.028310704904871427,0.03847650333339118,4.228306763236882,55,combined_80_20,50,top5,5,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",11.14,1.1742,217,55
XGBoost,combined_80_20_n50_top5,0.9022025711728305,0.028220311342553067,0.04361239251911207,4.292259933642554,0.8733729530840775,0.02846599659923055,0.038586228307364204,4.331628934718637,55,combined_80_20,50,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",5.82,1.1016,217,55
GradBoost,combined_80_20_n50_top5,0.8938052670640692,0.028648154720571757,0.04544621117678815,4.332336454542194,0.8642293789047274,0.028919887743102904,0.03948210404834912,4.37513631214745,55,combined_80_20,50,top5,5,combined,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_samples_split"": 2, ""min_samples_leaf"": 20, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.1}",125.9,0.6667,217,55
LightGBM,combined_80_20_n50_top10,0.8908682029471316,0.02930173323278078,0.04607038557780076,4.409893887038345,0.876457002254461,0.029463433569569996,0.04003450372882915,4.433820560122756,55,combined_80_20,50,top10,10,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",14.72,1.1839,217,55
XGBoost,combined_80_20_n50_top10,0.893233074723913,0.029268089655296713,0.0455684820229034,4.383227107455285,0.8767412533885519,0.029461536374236836,0.039122142212277944,4.412037440547295,55,combined_80_20,50,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",8.59,1.1287,217,55
GradBoost,combined_80_20_n50_top10,0.8934002524823128,0.02924656051391027,0.045532792032236244,4.416363667474651,0.8680958597264753,0.029523581797656556,0.039404737127531654,4.457725222801805,55,combined_80_20,50,top10,10,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 0.9, ""max_depth"": 4, ""learning_rate"": 0.1}",165.62,0.6869,217,55
LightGBM,combined_80_20_n50_top20,0.8787847563913052,0.0319242856481792,0.04855397752780806,4.796889913421285,0.85936719854488,0.032028878146715484,0.042978401813914636,4.812722995925937,55,combined_80_20,50,top20,20,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",18.88,1.2773,217,55
XGBoost,combined_80_20_n50_top20,0.883105269526141,0.031245723840760343,0.04768081395861058,4.694164379665123,0.8569951401496984,0.03142434618029034,0.042014374692568385,4.720535970175674,55,combined_80_20,50,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",13.49,1.1804,217,55
GradBoost,combined_80_20_n50_top20,0.8849132110498539,0.030171164352834772,0.04731065166425285,4.554465747238501,0.861846011224685,0.03029496801439426,0.04091176561016852,4.57510399879984,55,combined_80_20,50,top20,20,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",248.55,0.9692,217,55
LightGBM,combined_80_20_n50_all,0.8753215347789396,0.03214643059789299,0.04924270679667413,4.830455395038762,0.8587579761672289,0.032268633027320796,0.04330521984558131,4.849336516390744,55,combined_80_20,50,all,48,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",29.79,1.3456,217,55
XGBoost,combined_80_20_n50_all,0.8647274478454501,0.03315443105903701,0.0512921655804884,4.877803929178983,0.8556482573843853,0.033278793185638166,0.043795605630682403,4.896105932264109,55,combined_80_20,50,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",25.72,1.1785,217,55
GradBoost,combined_80_20_n50_all,0.8694943076064774,0.03221979691729642,0.050380319948492326,4.896224798301993,0.8493513270699098,0.03238030046353631,0.04376864630610655,4.923190778211314,55,combined_80_20,50,all,48,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.9, ""max_depth"": 4, ""learning_rate"": 0.03}",416.46,0.8405,217,55
Transformer,combined_80_20_n5_all,0.8005072190530166,0.04985630706469418,0.06332860624144372,6.8801675435872065,0.7536772813430865,0.04957440135983657,0.06124822465524809,7.073513301234289,55,combined_80_20,5,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",113.96,0.0297,217,55
LSTM_Attn,combined_80_20_n5_all,-0.028350880349997665,0.1163797478353149,0.14378282090828226,16.6428679099808,-0.359982506763707,0.11802750004245227,0.14315060518643527,16.795512451369294,55,combined_80_20,5,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",24.91,0.0349,217,55
TCN,combined_80_20_n5_all,0.1824751920970501,0.11119746851520243,0.12819964067374337,14.882134240357583,-0.07679626949245495,0.11349682355455136,0.12886367034743573,15.199328761616432,55,combined_80_20,5,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",40.75,0.0297,217,55
PINN,combined_80_20_n5_all,0.7440247202695418,0.056264023160627556,0.071735701716824,7.766006900895444,0.6910798834901558,0.05675338852523679,0.0691042521525564,8.055975930270913,55,combined_80_20,5,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",142.58,0.0613,217,55
HYBRID,combined_80_20_n5_all,0.9416988411980801,0.02447048792530322,0.03423536254078639,3.455654289486263,0.9183023725942775,0.02538933177829607,0.033457673939851516,3.719313351215594,55,combined_80_20,5,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",165.56,0.0286,217,55
Transformer,combined_80_20_n10_all,0.7483485815305241,0.05360484793474857,0.0710026059121746,7.634416150024253,0.6783507716339432,0.05573587837967339,0.07000356996439042,8.175863852157967,55,combined_80_20,10,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",73.49,0.0277,217,55
LSTM_Attn,combined_80_20_n10_all,0.9333581635695934,0.026357548100639408,0.03653827794487774,3.749307479330697,0.885940953248915,0.02856758986389236,0.0376718577300078,4.214012996357102,55,combined_80_20,10,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",138.5,0.0353,217,55
TCN,combined_80_20_n10_all,0.7216958260554904,0.05587818483537193,0.07466798935654924,7.9543671540296375,0.5483994141529079,0.05978042424074628,0.07560762348657382,8.674097118243322,55,combined_80_20,10,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",89.72,0.029,217,55
PINN,combined_80_20_n10_all,0.757222477940856,0.055221274294578945,0.06973950077582818,7.638221822968978,0.6793014739735572,0.05736748161376729,0.06863288992380107,8.086440261976348,55,combined_80_20,10,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",147.59,0.0504,217,55
HYBRID,combined_80_20_n10_all,0.9491493683121159,0.021059641273330945,0.03191705214311095,3.0599675449928405,0.9170060508664531,0.02405559777439783,0.03214230384757356,3.5782047675018753,55,combined_80_20,10,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",171.77,0.0282,217,55
Transformer,combined_80_20_n15_all,0.7032964088698284,0.06102502504361504,0.07697146040373802,8.446400917488193,0.6279259564456791,0.06353811126835743,0.0750402940602256,8.968888903834896,55,combined_80_20,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",54.69,0.0275,217,55
LSTM_Attn,combined_80_20_n15_all,0.9530622947755117,0.021633574941346885,0.03061464669319283,3.0328384694926442,0.9246775282331966,0.024081400186797414,0.03077726752708468,3.452300680690593,55,combined_80_20,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",140.61,0.0457,217,55
TCN,combined_80_20_n15_all,0.6328668885792706,0.06762779420590481,0.08562096192746466,9.437133972512896,0.24368737638922908,0.0752780920351446,0.09085246100638272,10.612933982076907,55,combined_80_20,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",69.26,0.0177,217,55
PINN,combined_80_20_n15_all,0.7778553041270669,0.05189574226255302,0.06660185100480996,7.254556003558102,0.7089484185584912,0.052546109369176676,0.06488488955466824,7.545793935905433,55,combined_80_20,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",216.0,0.0572,217,55
HYBRID,combined_80_20_n15_all,0.942952938861671,0.023576793466904205,0.03375086930724527,3.3414695958187033,0.913151725206414,0.025812093404875856,0.03358290975267615,3.7707180405510003,55,combined_80_20,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",177.75,0.0377,217,55
Transformer,combined_80_20_n30_all,0.9118132816985289,0.029456907778028233,0.04178953963315441,4.291148828480294,0.8676948108411568,0.0317270870988509,0.04232270886238214,4.793272535589593,55,combined_80_20,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",110.41,0.0317,217,55
LSTM_Attn,combined_80_20_n30_all,0.7343730705461127,0.05746613998228588,0.07252738967817529,7.977664085677756,0.6853298820179982,0.05677971656917794,0.0689077608718814,8.15001439937835,55,combined_80_20,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",78.92,0.0331,217,55
TCN,combined_80_20_n30_all,0.456685242104906,0.08847521950394875,0.10372698319275098,11.959175368412653,0.22628260491203456,0.09525565032409226,0.10612276081323291,12.893343557353928,55,combined_80_20,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",49.08,0.0261,217,55
PINN,combined_80_20_n30_all,0.750842291571088,0.05362597468429942,0.07024301755366023,7.678866810065705,0.6770138260275046,0.054964349078432555,0.06915523767121544,8.112609575573456,55,combined_80_20,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",98.62,0.0519,217,55
HYBRID,combined_80_20_n30_all,0.6567263173236387,0.06784571170762908,0.0824491629122981,9.433522854034997,0.5500592371331249,0.07102279335732875,0.08243877155418926,10.086564346677637,55,combined_80_20,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",62.17,0.0339,217,55
